Date	ArrayID	Site	Algae	Treatment	PAR	Fv.Fm	Fo	NPQ	Mem	CapID	Loc	ETR	REG1.alpha	REG1.ETRm	REG1.Ek	REG1.beta	REG1.ETRmPot	REG2.alpha	REG2.ETRm	REG2.Ek	REG1.RSS	REG2.RSS	rss	Day
2015-06-09	1.3	1	Clad	Thal	652	0.592	848	1.055	640	E	1T	73.9	0.17449832039842553	109.23735324957929	626.0080498205467	0.009282124423265913	134.8504137905994	0.14089526315160272	108.29140430598676	768.5950675961736	5.311390054251699	37.15237643453306	Y	0
2015-06-09	1.3	1	Clad	Thal	975	0.592	848	1.314	640	E	1T	88.9	0.17449832039842553	109.23735324957929	626.0080498205467	0.009282124423265913	134.8504137905994	0.14089526315160272	108.29140430598676	768.5950675961736	5.311390054251699	37.15237643453306	Y	0
2015-06-09	1.3	1	Clad	Thal	1302	0.592	848	1.529	640	E	1T	100.1	0.17449832039842553	109.23735324957929	626.0080498205467	0.009282124423265913	134.8504137905994	0.14089526315160272	108.29140430598676	768.5950675961736	5.311390054251699	37.15237643453306	Y	0
2015-06-09	1.3	1	Clad	Thal	1803	0.592	848	1.693	640	E	1T	109	0.17449832039842553	109.23735324957929	626.0080498205467	0.009282124423265913	134.8504137905994	0.14089526315160272	108.29140430598676	768.5950675961736	5.311390054251699	37.15237643453306	Y	0
2015-06-09	1.3	1	Clad	Thal	2632	0.592	848	1.949	640	E	1T	108.3	0.17449832039842553	109.23735324957929	626.0080498205467	0.009282124423265913	134.8504137905994	0.14089526315160272	108.29140430598676	768.5950675961736	5.311390054251699	37.15237643453306	Y	0
2015-06-09	1.3	1	Oed	Thal	1	0.632	940	NA	649	F	1T	0.3	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	154	0.632	940	0.239	649	F	1T	32.3	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	335	0.632	940	0.35	649	F	1T	63	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	486	0.632	940	0.384	649	F	1T	82.3	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	652	0.632	940	0.857	649	F	1T	88.7	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	975	0.632	940	1.442	649	F	1T	93.8	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	1302	0.632	940	1.78	649	F	1T	86.4	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	1803	0.632	940	1.967	649	F	1T	78	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	1.3	1	Oed	Thal	2632	0.632	940	2.214	649	F	1T	70.7	0.30363515512680445	91.55084401045958	301.51595579314926	0.0317143415768213	129.3566765137152	0.2602771139934182	84.40034993994712	324.27111490901734	96.10297912573625	448.16212012882687	Y	0
2015-06-09	c1.3	1	Peri	Thal	1	0.407	252	NA	658	COB	1T	0.2	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	154	0.407	252	0.349	658	COB	1T	10.9	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	335	0.407	252	0.551	658	COB	1T	16.9	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	486	0.407	252	0.714	658	COB	1T	24.7	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	652	0.407	252	0.824	658	COB	1T	25.7	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	975	0.407	252	0.941	658	COB	1T	27.8	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	1302	0.407	252	1.043	658	COB	1T	29	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	1803	0.407	252	1.136	658	COB	1T	37.9	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
2015-06-09	c1.3	1	Peri	Thal	2632	0.407	252	1.273	658	COB	1T	29.8	0.0746953008356566	32.42877491438243	434.147457090128	0.0019952456842120643	36.703754596279936	0.059861957798816	31.78921987452164	531.0421015857653	53.30387254486343	61.87134906331326	Y	0
