"2015-06-10";"07:14:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-09 17:20:33.000";"1433895633000";"24798001";"2015-06-09";"17:20:33";"F";"540";"600";"637";"1803";"31.0";"0.058";"43.9";"515";"0.84";"1.2";"0.303";"0.891";"0.260";"2.746";"0.251";"0.691";"1267";"2386";"0.469"
"2015-06-09 17:20:33.001";"1433895633001";"24798002";"2015-06-09";"17:20:33";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:23:12.999";"1433895792999";"24958000";"2015-06-09";"17:23:12";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:23:13.000";"1433895793000";"24958001";"2015-06-09";"17:23:13";"FO";"541";"470";"685";"1";"30.0";"0.314";"0.1";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"470";"685";"0.314"
"2015-06-09 17:23:32.000";"1433895812000";"24977001";"2015-06-09";"17:23:32";"F";"542";"453";"583";"68";"30.0";"0.223";"6.4";"420";"0.84";"1.2";"0.798";"0.242";"0.740";"0.175";"0.661";"0.116";"470";"685";"0.314"
"2015-06-09 17:23:51.000";"1433895831000";"24996001";"2015-06-09";"17:23:51";"F";"543";"426";"536";"154";"30.0";"0.205";"13.3";"395";"0.84";"1.2";"0.780";"0.344";"0.723";"0.278";"0.622";"0.173";"470";"685";"0.314"
"2015-06-09 17:24:11.000";"1433895851000";"25016001";"2015-06-09";"17:24:11";"F";"544";"413";"491";"335";"30.0";"0.159";"22.4";"370";"0.84";"1.2";"0.645";"0.437";"0.578";"0.395";"0.603";"0.238";"470";"685";"0.314"
"2015-06-09 17:24:31.000";"1433895871000";"25036001";"2015-06-09";"17:24:31";"F";"545";"411";"470";"486";"30.0";"0.126";"25.7";"358";"0.84";"1.2";"0.527";"0.479";"0.459";"0.457";"0.600";"0.274";"470";"685";"0.314"
"2015-06-09 17:24:50.000";"1433895890000";"25055001";"2015-06-09";"17:24:50";"F";"546";"399";"451";"652";"30.0";"0.115";"31.5";"347";"0.84";"1.2";"0.500";"0.516";"0.435";"0.519";"0.582";"0.303";"470";"685";"0.314"
"2015-06-09 17:25:10.000";"1433895910000";"25075001";"2015-06-09";"17:25:10";"F";"547";"389";"422";"975";"30.0";"0.078";"31.9";"329";"0.84";"1.2";"0.355";"0.567";"0.300";"0.623";"0.568";"0.354";"470";"685";"0.314"
"2015-06-09 17:25:29.000";"1433895929000";"25094001";"2015-06-09";"17:25:29";"F";"548";"366";"391";"1302";"30.0";"0.064";"35.0";"310";"0.84";"1.2";"0.309";"0.623";"0.262";"0.752";"0.534";"0.402";"470";"685";"0.314"
"2015-06-09 17:25:49.000";"1433895949000";"25114001";"2015-06-09";"17:25:49";"F";"549";"352";"365";"1803";"30.0";"0.036";"27.3";"293";"0.84";"1.2";"0.181";"0.665";"0.151";"0.877";"0.514";"0.450";"470";"685";"0.314"
"2015-06-09 17:25:49.001";"1433895949001";"25114002";"2015-06-09";"17:25:49";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:31:41.998";"1433896301998";"25466999";"2015-06-09";"17:31:41";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 17:31:41.999";"1433896301999";"25467000";"2015-06-09";"17:31:41";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:31:42.000";"1433896302000";"25467001";"2015-06-09";"17:31:42";"FO";"551";"785";"2177";"1";"29.0";"0.639";"0.3";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"785";"2177";"0.639"
"2015-06-09 17:32:02.000";"1433896322000";"25487001";"2015-06-09";"17:32:02";"F";"552";"895";"1536";"154";"30.0";"0.417";"27.0";"682";"0.84";"1.1";"0.751";"0.386";"0.572";"0.417";"0.411";"0.172";"785";"2177";"0.639"
"2015-06-09 17:32:22.000";"1433896342000";"25507001";"2015-06-09";"17:32:22";"F";"553";"886";"1311";"335";"30.0";"0.324";"45.6";"634";"0.84";"1.1";"0.628";"0.514";"0.449";"0.661";"0.407";"0.269";"785";"2177";"0.639"
"2015-06-09 17:32:41.000";"1433896361000";"25526001";"2015-06-09";"17:32:41";"F";"554";"816";"1151";"486";"30.0";"0.291";"59.4";"594";"0.84";"1.1";"0.601";"0.600";"0.437";"0.891";"0.375";"0.334";"785";"2177";"0.639"
"2015-06-09 17:33:01.000";"1433896381000";"25546001";"2015-06-09";"17:33:01";"F";"555";"753";"1037";"652";"30.0";"0.274";"75.0";"562";"0.84";"1.2";"0.598";"0.659";"0.446";"1.099";"0.346";"0.380";"785";"2177";"0.639"
"2015-06-09 17:33:20.000";"1433896400000";"25565001";"2015-06-09";"17:33:20";"F";"556";"766";"982";"975";"30.0";"0.220";"90.1";"546";"0.84";"1.2";"0.495";"0.687";"0.353";"1.217";"0.352";"0.428";"785";"2177";"0.639"
"2015-06-09 17:33:40.000";"1433896420000";"25585001";"2015-06-09";"17:33:40";"F";"557";"699";"861";"1302";"30.0";"0.188";"102.8";"506";"0.84";"1.2";"0.456";"0.745";"0.330";"1.528";"0.321";"0.491";"785";"2177";"0.639"
"2015-06-09 17:34:00.000";"1433896440000";"25605001";"2015-06-09";"17:34:00";"F";"558";"668";"793";"1803";"30.0";"0.158";"119.6";"482";"0.84";"1.2";"0.402";"0.777";"0.290";"1.745";"0.307";"0.535";"785";"2177";"0.639"
"2015-06-09 17:34:19.000";"1433896459000";"25624001";"2015-06-09";"17:34:19";"F";"559";"646";"729";"2632";"30.0";"0.114";"126.0";"457";"0.84";"1.2";"0.305";"0.805";"0.216";"1.986";"0.297";"0.589";"785";"2177";"0.639"
"2015-06-09 17:34:19.001";"1433896459001";"25624002";"2015-06-09";"17:34:19";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:35:11.998";"1433896511998";"25676999";"2015-06-09";"17:35:11";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 17:35:11.999";"1433896511999";"25677000";"2015-06-09";"17:35:11";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:35:12.000";"1433896512000";"25677001";"2015-06-09";"17:35:12";"FO";"561";"647";"1814";"1";"30.0";"0.643";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"647";"1814";"0.643"
"2015-06-09 17:35:30.000";"1433896530000";"25695001";"2015-06-09";"17:35:30";"F";"562";"867";"1288";"335";"30.0";"0.327";"46.0";"565";"0.84";"1.2";"0.582";"0.380";"0.379";"0.408";"0.478";"0.195";"647";"1814";"0.643"
"2015-06-09 17:35:50.000";"1433896550000";"25715001";"2015-06-09";"17:35:50";"F";"563";"763";"1113";"486";"30.0";"0.314";"64.1";"528";"0.84";"1.2";"0.598";"0.499";"0.414";"0.630";"0.421";"0.265";"647";"1814";"0.643"
"2015-06-09 17:36:09.000";"1433896569000";"25734001";"2015-06-09";"17:36:09";"F";"564";"756";"1041";"652";"31.0";"0.274";"75.0";"512";"0.84";"1.2";"0.539";"0.547";"0.365";"0.743";"0.417";"0.309";"647";"1814";"0.643"
"2015-06-09 17:36:29.000";"1433896589000";"25754001";"2015-06-09";"17:36:29";"F";"565";"707";"927";"975";"31.0";"0.237";"97.1";"482";"0.84";"1.2";"0.494";"0.619";"0.337";"0.957";"0.390";"0.373";"647";"1814";"0.643"
"2015-06-09 17:36:49.000";"1433896609000";"25774001";"2015-06-09";"17:36:49";"F";"566";"790";"954";"1302";"31.0";"0.172";"94.1";"490";"0.84";"1.2";"0.353";"0.602";"0.219";"0.901";"0.436";"0.392";"647";"1814";"0.643"
"2015-06-09 17:37:08.000";"1433896628000";"25793001";"2015-06-09";"17:37:08";"F";"567";"822";"951";"1803";"31.0";"0.136";"103.0";"489";"0.84";"1.2";"0.279";"0.604";"0.166";"0.907";"0.453";"0.411";"647";"1814";"0.643"
"2015-06-09 17:37:28.000";"1433896648000";"25813001";"2015-06-09";"17:37:28";"F";"568";"760";"841";"2632";"31.0";"0.096";"106.1";"458";"0.84";"1.2";"0.211";"0.672";"0.127";"1.157";"0.419";"0.485";"647";"1814";"0.643"
"2015-06-09 17:37:47.000";"1433896667000";"25832001";"2015-06-09";"17:37:47";"F";"569";"720";"779";"3711";"31.0";"0.076";"118.5";"439";"0.84";"1.2";"0.174";"0.709";"0.106";"1.329";"0.397";"0.527";"647";"1814";"0.643"
"2015-06-09 17:37:47.001";"1433896667001";"25832002";"2015-06-09";"17:37:47";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:40:34.998";"1433896834998";"25999999";"2015-06-09";"17:40:34";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 17:40:34.999";"1433896834999";"26000000";"2015-06-09";"17:40:34";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:40:34.999";"1433896834999";"26000000";"2015-06-09";"17:40:34";"REG1";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-09 17:40:34.999";"1433896834999";"26000000";"2015-06-09";"17:40:34";"REG2";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-09 17:40:35.000";"1433896835000";"26000001";"2015-06-09";"17:40:35";"FO";"571";"1257";"3998";"1";"31.0";"0.686";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1257";"3998";"0.686"
"2015-06-09 17:40:35.001";"1433896835001";"26000002";"2015-06-09";"17:40:35";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:40:52.999";"1433896852999";"26018000";"2015-06-09";"17:40:52";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:40:52.999";"1433896852999";"26018000";"2015-06-09";"17:40:52";"REG1";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-09 17:40:52.999";"1433896852999";"26018000";"2015-06-09";"17:40:52";"REG2";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-09 17:40:53.000";"1433896853000";"26018001";"2015-06-09";"17:40:53";"FO";"572";"870";"2727";"1";"31.0";"0.681";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"870";"2727";"0.681"
"2015-06-09 17:40:53.001";"1433896853001";"26018002";"2015-06-09";"17:40:53";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:41:48.999";"1433896908999";"26074000";"2015-06-09";"17:41:48";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:41:48.999";"1433896908999";"26074000";"2015-06-09";"17:41:48";"REG1";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-09 17:41:48.999";"1433896908999";"26074000";"2015-06-09";"17:41:48";"REG2";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-09 17:41:49.000";"1433896909000";"26074001";"2015-06-09";"17:41:49";"FO";"573";"1041";"3687";"1";"31.0";"0.718";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1041";"3687";"0.718"
"2015-06-09 17:42:07.000";"1433896927000";"26092001";"2015-06-09";"17:42:07";"F";"574";"0";"0";"154";"31.0";"-";"-";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1041";"3687";"0.718"
"2015-06-09 17:42:07.001";"1433896927001";"26092002";"2015-06-09";"17:42:07";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:43:34.998";"1433897014998";"26179999";"2015-06-09";"17:43:34";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=1;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 17:43:34.999";"1433897014999";"26180000";"2015-06-09";"17:43:34";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:43:35.000";"1433897015000";"26180001";"2015-06-09";"17:43:35";"FO";"576";"434";"694";"1";"31.0";"0.375";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"434";"694";"0.375"
"2015-06-09 17:43:54.000";"1433897034000";"26199001";"2015-06-09";"17:43:54";"F";"577";"408";"537";"68";"31.0";"0.240";"6.9";"367";"0.84";"1.2";"0.759";"0.346";"0.683";"0.292";"0.588";"0.172";"434";"694";"0.375"
"2015-06-09 17:44:14.000";"1433897054000";"26219001";"2015-06-09";"17:44:14";"F";"578";"371";"478";"154";"31.0";"0.224";"14.5";"338";"0.84";"1.2";"0.764";"0.462";"0.696";"0.452";"0.535";"0.241";"434";"694";"0.375"
"2015-06-09 17:44:33.000";"1433897073000";"26238001";"2015-06-09";"17:44:33";"F";"579";"345";"413";"335";"31.0";"0.165";"23.2";"304";"0.84";"1.2";"0.624";"0.581";"0.550";"0.680";"0.497";"0.338";"434";"694";"0.375"
"2015-06-09 17:44:53.000";"1433897093000";"26258001";"2015-06-09";"17:44:53";"F";"580";"317";"370";"486";"31.0";"0.143";"29.2";"280";"0.84";"1.2";"0.589";"0.654";"0.520";"0.876";"0.457";"0.400";"434";"694";"0.375"
"2015-06-09 17:45:12.000";"1433897112000";"26277001";"2015-06-09";"17:45:12";"F";"581";"305";"349";"652";"31.0";"0.126";"34.5";"268";"0.84";"1.2";"0.543";"0.688";"0.477";"0.989";"0.439";"0.435";"434";"694";"0.375"
"2015-06-09 17:45:32.000";"1433897132000";"26297001";"2015-06-09";"17:45:32";"F";"582";"284";"314";"975";"31.0";"0.096";"39.3";"247";"0.84";"1.2";"0.448";"0.742";"0.390";"1.210";"0.409";"0.495";"434";"694";"0.375"
"2015-06-09 17:45:52.000";"1433897152000";"26317001";"2015-06-09";"17:45:52";"F";"583";"261";"284";"1302";"31.0";"0.081";"44.3";"228";"0.84";"1.2";"0.411";"0.785";"0.359";"1.444";"0.376";"0.543";"434";"694";"0.375"
"2015-06-09 17:46:11.000";"1433897171000";"26336001";"2015-06-09";"17:46:11";"F";"584";"264";"277";"1803";"31.0";"0.047";"35.6";"224";"0.84";"1.2";"0.245";"0.796";"0.208";"1.505";"0.380";"0.573";"434";"694";"0.375"
"2015-06-09 17:46:11.001";"1433897171001";"26336002";"2015-06-09";"17:46:11";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:48:08.999";"1433897288999";"26454000";"2015-06-09";"17:48:08";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:48:09.000";"1433897289000";"26454001";"2015-06-09";"17:48:09";"FO";"585";"622";"1090";"1";"31.0";"0.429";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"622";"1090";"0.429"
"2015-06-09 17:48:28.000";"1433897308000";"26473001";"2015-06-09";"17:48:28";"F";"586";"606";"841";"68";"31.0";"0.279";"8.0";"532";"0.84";"1.2";"0.761";"0.340";"0.668";"0.296";"0.556";"0.165";"622";"1090";"0.429"
"2015-06-09 17:48:48.000";"1433897328000";"26493001";"2015-06-09";"17:48:48";"F";"587";"561";"744";"154";"31.0";"0.246";"15.9";"492";"0.84";"1.2";"0.726";"0.462";"0.637";"0.465";"0.515";"0.239";"622";"1090";"0.429"
"2015-06-09 17:49:07.000";"1433897347000";"26512001";"2015-06-09";"17:49:07";"F";"588";"506";"622";"335";"31.0";"0.186";"26.2";"435";"0.84";"1.2";"0.620";"0.600";"0.533";"0.752";"0.464";"0.350";"622";"1090";"0.429"
"2015-06-09 17:49:27.000";"1433897367000";"26532001";"2015-06-09";"17:49:27";"F";"589";"467";"552";"486";"31.0";"0.154";"31.4";"400";"0.84";"1.2";"0.559";"0.675";"0.479";"0.975";"0.428";"0.418";"622";"1090";"0.429"
"2015-06-09 17:49:46.000";"1433897386000";"26551001";"2015-06-09";"17:49:46";"F";"590";"437";"496";"652";"31.0";"0.119";"32.6";"369";"0.84";"1.2";"0.465";"0.729";"0.393";"1.198";"0.401";"0.480";"622";"1090";"0.429"
"2015-06-09 17:50:06.000";"1433897406000";"26571001";"2015-06-09";"17:50:06";"F";"591";"418";"462";"975";"31.0";"0.095";"38.9";"350";"0.84";"1.2";"0.393";"0.761";"0.329";"1.359";"0.383";"0.522";"622";"1090";"0.429"
"2015-06-09 17:50:26.000";"1433897426000";"26591001";"2015-06-09";"17:50:26";"F";"592";"391";"424";"1302";"31.0";"0.078";"42.7";"328";"0.84";"1.2";"0.344";"0.795";"0.289";"1.571";"0.359";"0.563";"622";"1090";"0.429"
"2015-06-09 17:50:45.000";"1433897445000";"26610001";"2015-06-09";"17:50:45";"F";"593";"366";"389";"1803";"31.0";"0.059";"44.7";"307";"0.84";"1.2";"0.280";"0.825";"0.235";"1.802";"0.336";"0.605";"622";"1090";"0.429"
"2015-06-09 17:50:45.001";"1433897445001";"26610002";"2015-06-09";"17:50:45";"SLCE";"";"Light Curve end ";""
"2015-06-09 17:53:06.999";"1433897586999";"26752000";"2015-06-09";"17:53:06";"SLCS";"";"Light Curve start ";""
"2015-06-09 17:53:07.000";"1433897587000";"26752001";"2015-06-09";"17:53:07";"FO";"594";"943";"3215";"1";"31.0";"0.707";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"943";"3215";"0.707"
"2015-06-09 17:53:26.000";"1433897606000";"26771001";"2015-06-09";"17:53:26";"F";"595";"1156";"2947";"68";"31.0";"0.608";"17.4";"919";"0.84";"1.2";"0.883";"0.107";"0.702";"0.091";"0.360";"0.032";"943";"3215";"0.707"
"2015-06-09 17:53:46.000";"1433897626000";"26791001";"2015-06-09";"17:53:46";"F";"596";"1220";"2709";"154";"31.0";"0.550";"35.6";"894";"0.84";"1.2";"0.820";"0.201";"0.601";"0.187";"0.379";"0.071";"943";"3215";"0.707"
"2015-06-09 17:54:05.000";"1433897645000";"26810001";"2015-06-09";"17:54:05";"F";"597";"1265";"2334";"335";"31.0";"0.458";"64.4";"849";"0.84";"1.2";"0.720";"0.346";"0.483";"0.377";"0.393";"0.149";"943";"3215";"0.707"
"2015-06-09 17:54:25.000";"1433897665000";"26830001";"2015-06-09";"17:54:25";"F";"598";"1079";"1628";"486";"31.0";"0.337";"68.8";"733";"0.84";"1.2";"0.613";"0.606";"0.416";"0.975";"0.336";"0.327";"943";"3215";"0.707"
"2015-06-09 17:54:44.000";"1433897684000";"26849001";"2015-06-09";"17:54:44";"F";"599";"899";"1240";"652";"31.0";"0.275";"75.3";"643";"0.84";"1.2";"0.571";"0.737";"0.408";"1.593";"0.280";"0.445";"943";"3215";"0.707"
"2015-06-09 17:55:04.000";"1433897704000";"26869001";"2015-06-09";"17:55:04";"F";"600";"849";"1034";"975";"31.0";"0.179";"73.3";"583";"0.84";"1.2";"0.410";"0.801";"0.282";"2.109";"0.264";"0.557";"943";"3215";"0.707"
"2015-06-09 17:55:24.000";"1433897724000";"26889001";"2015-06-09";"17:55:24";"F";"601";"629";"707";"1302";"31.0";"0.110";"60.2";"462";"0.84";"1.2";"0.318";"0.892";"0.234";"3.547";"0.196";"0.694";"943";"3215";"0.707"
"2015-06-09 17:55:43.000";"1433897743000";"26908001";"2015-06-09";"17:55:43";"F";"602";"580";"643";"1803";"31.0";"0.098";"74.2";"434";"0.84";"1.2";"0.301";"0.908";"0.225";"4.000";"0.180";"0.722";"943";"3215";"0.707"
"2015-06-09 17:55:43.001";"1433897743001";"26908002";"2015-06-09";"17:55:43";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:02:58.998";"1433898178998";"27343999";"2015-06-09";"18:02:58";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
