"2015-06-11";"05:58:41";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-10 18:15:12.000";"1433985312000";"27347001";"2015-06-10";"18:15:12";"F";"701";"D";"1088";"1581";"335";"27.0";"0.312";"43.9";"831";"0.84";"1.0";"0.657";"0.486";"0.502";"0.572";"0.438";"0.250";"1027";"2485";"0.587"
"2015-06-10 18:15:31.000";"1433985331000";"27366001";"2015-06-10";"18:15:31";"F";"702";"D";"1189";"1727";"486";"27.0";"0.312";"63.7";"869";"0.84";"1.0";"0.627";"0.412";"0.458";"0.439";"0.478";"0.210";"1027";"2485";"0.587"
"2015-06-10 18:15:51.000";"1433985351000";"27386001";"2015-06-10";"18:15:51";"F";"703";"D";"1258";"1812";"652";"27.0";"0.306";"83.8";"890";"0.84";"1.0";"0.601";"0.368";"0.425";"0.371";"0.506";"0.188";"1027";"2485";"0.587"
"2015-06-10 18:16:10.000";"1433985370000";"27405001";"2015-06-10";"18:16:10";"F";"704";"D";"1144";"1572";"975";"27.0";"0.272";"111.4";"828";"0.84";"1.0";"0.575";"0.490";"0.416";"0.581";"0.460";"0.268";"1027";"2485";"0.587"
"2015-06-10 18:16:30.000";"1433985390000";"27425001";"2015-06-10";"18:16:30";"F";"705";"D";"919";"1186";"1302";"28.0";"0.225";"123.0";"707";"0.84";"1.0";"0.557";"0.671";"0.429";"1.095";"0.370";"0.405";"1027";"2485";"0.587"
"2015-06-10 18:16:50.000";"1433985410000";"27445001";"2015-06-10";"18:16:50";"F";"706";"D";"831";"998";"1803";"28.0";"0.167";"126.5";"636";"0.84";"1.0";"0.461";"0.752";"0.353";"1.490";"0.334";"0.499";"1027";"2485";"0.587"
"2015-06-10 18:17:09.000";"1433985429000";"27464001";"2015-06-10";"18:17:09";"F";"707";"D";"781";"878";"2632";"27.0";"0.110";"121.6";"585";"0.84";"1.0";"0.331";"0.799";"0.248";"1.830";"0.314";"0.576";"1027";"2485";"0.587"
"2015-06-10 18:17:09.001";"1433985429001";"27464002";"2015-06-10";"18:17:09";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:22:37.998";"1433985757998";"27792999";"2015-06-10";"18:22:37";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:22:37.999";"1433985757999";"27793000";"2015-06-10";"18:22:37";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:22:38.000";"1433985758000";"27793001";"2015-06-10";"18:22:38";"FO";"709";"l";"415";"676";"1";"27.0";"0.386";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"415";"676";"0.386"
"2015-06-10 18:22:57.000";"1433985777000";"27812001";"2015-06-10";"18:22:57";"F";"710";"D";"371";"447";"154";"27.0";"0.170";"11.0";"316";"0.84";"1.0";"0.580";"0.498";"0.494";"0.512";"0.549";"0.281";"415";"676";"0.386"
"2015-06-10 18:23:16.000";"1433985796000";"27831001";"2015-06-10";"18:23:16";"F";"711";"D";"319";"374";"335";"27.0";"0.147";"20.7";"277";"0.84";"1.0";"0.567";"0.628";"0.492";"0.807";"0.472";"0.381";"415";"676";"0.386"
"2015-06-10 18:23:36.000";"1433985816000";"27851001";"2015-06-10";"18:23:36";"F";"712";"D";"268";"310";"486";"27.0";"0.135";"27.6";"241";"0.84";"1.0";"0.609";"0.736";"0.548";"1.181";"0.396";"0.469";"415";"676";"0.386"
"2015-06-10 18:23:55.000";"1433985835000";"27870001";"2015-06-10";"18:23:55";"F";"713";"D";"238";"274";"652";"27.0";"0.131";"35.9";"218";"0.84";"1.0";"0.643";"0.785";"0.589";"1.467";"0.352";"0.517";"415";"676";"0.386"
"2015-06-10 18:24:15.000";"1433985855000";"27890001";"2015-06-10";"18:24:15";"F";"714";"D";"218";"244";"975";"27.0";"0.107";"43.8";"199";"0.84";"1.0";"0.578";"0.828";"0.528";"1.770";"0.322";"0.571";"415";"676";"0.386"
"2015-06-10 18:24:35.000";"1433985875000";"27910001";"2015-06-10";"18:24:35";"F";"715";"D";"202";"222";"1302";"27.0";"0.090";"49.2";"184";"0.84";"1.0";"0.526";"0.854";"0.479";"2.045";"0.299";"0.611";"415";"676";"0.386"
"2015-06-10 18:24:54.000";"1433985894000";"27929001";"2015-06-10";"18:24:54";"F";"716";"D";"189";"202";"1803";"27.0";"0.064";"48.5";"170";"0.84";"1.0";"0.406";"0.877";"0.365";"2.347";"0.280";"0.656";"415";"676";"0.386"
"2015-06-10 18:25:14.000";"1433985914000";"27949001";"2015-06-10";"18:25:14";"F";"717";"D";"177";"186";"2632";"27.0";"0.048";"53.1";"159";"0.84";"1.0";"0.333";"0.897";"0.299";"2.634";"0.262";"0.690";"415";"676";"0.386"
"2015-06-10 18:25:14.001";"1433985914001";"27949002";"2015-06-10";"18:25:14";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:26:46.999";"1433986006999";"28042000";"2015-06-10";"18:26:46";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:26:47.000";"1433986007000";"28042001";"2015-06-10";"18:26:47";"FO";"718";"l";"409";"597";"1";"27.0";"0.315";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"409";"597";"0.315"
"2015-06-10 18:27:05.000";"1433986025000";"28060001";"2015-06-10";"18:27:05";"F";"719";"D";"375";"449";"154";"27.0";"0.165";"10.7";"334";"0.84";"1.0";"0.643";"0.388";"0.573";"0.330";"0.628";"0.207";"409";"597";"0.315"
"2015-06-10 18:27:25.000";"1433986045000";"28080001";"2015-06-10";"18:27:25";"F";"720";"D";"361";"414";"335";"27.0";"0.128";"18.0";"314";"0.84";"1.0";"0.530";"0.468";"0.461";"0.442";"0.605";"0.267";"409";"597";"0.315"
"2015-06-10 18:27:45.000";"1433986065000";"28100001";"2015-06-10";"18:27:45";"F";"721";"D";"336";"378";"486";"27.0";"0.111";"22.7";"293";"0.84";"1.0";"0.494";"0.548";"0.431";"0.579";"0.563";"0.326";"409";"597";"0.315"
"2015-06-10 18:28:04.000";"1433986084000";"28119001";"2015-06-10";"18:28:04";"F";"722";"D";"319";"354";"652";"27.0";"0.099";"27.1";"278";"0.84";"1.0";"0.461";"0.596";"0.402";"0.686";"0.534";"0.367";"409";"597";"0.315"
"2015-06-10 18:28:24.000";"1433986104000";"28139001";"2015-06-10";"18:28:24";"F";"723";"D";"304";"326";"975";"27.0";"0.067";"27.4";"261";"0.84";"1.0";"0.338";"0.654";"0.290";"0.831";"0.509";"0.424";"409";"597";"0.315"
"2015-06-10 18:28:43.000";"1433986123000";"28158001";"2015-06-10";"18:28:43";"F";"724";"D";"285";"303";"1302";"27.0";"0.059";"32.3";"246";"0.84";"1.0";"0.316";"0.697";"0.273";"0.970";"0.477";"0.464";"409";"597";"0.315"
"2015-06-10 18:29:03.000";"1433986143000";"28178001";"2015-06-10";"18:29:03";"F";"725";"D";"268";"279";"1803";"27.0";"0.039";"29.5";"230";"0.84";"1.0";"0.224";"0.739";"0.192";"1.140";"0.449";"0.512";"409";"597";"0.315"
"2015-06-10 18:29:23.000";"1433986163000";"28198001";"2015-06-10";"18:29:23";"F";"726";"D";"355";"358";"2632";"27.0";"0.008";"8.8";"281";"0.84";"1.0";"0.039";"0.590";"0.031";"0.668";"0.595";"0.397";"409";"597";"0.315"
"2015-06-10 18:29:23.001";"1433986163001";"28198002";"2015-06-10";"18:29:23";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:29:44.999";"1433986184999";"28220000";"2015-06-10";"18:29:44";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:29:45.000";"1433986185000";"28220001";"2015-06-10";"18:29:45";"FO";"727";"l";"480";"788";"1";"27.0";"0.391";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"480";"788";"0.391"
"2015-06-10 18:30:04.000";"1433986204000";"28239001";"2015-06-10";"18:30:04";"F";"728";"D";"430";"549";"154";"27.0";"0.217";"14.0";"379";"0.84";"1.0";"0.700";"0.448";"0.617";"0.435";"0.546";"0.237";"480";"788";"0.391"
"2015-06-10 18:30:23.000";"1433986223000";"28258001";"2015-06-10";"18:30:23";"F";"729";"D";"411";"506";"335";"27.0";"0.188";"26.5";"358";"0.84";"1.0";"0.642";"0.519";"0.559";"0.557";"0.522";"0.290";"480";"788";"0.391"
"2015-06-10 18:30:43.000";"1433986243000";"28278001";"2015-06-10";"18:30:43";"F";"730";"D";"379";"456";"486";"27.0";"0.169";"34.5";"333";"0.84";"1.0";"0.626";"0.601";"0.550";"0.728";"0.481";"0.350";"480";"788";"0.391"
"2015-06-10 18:31:02.000";"1433986262000";"28297001";"2015-06-10";"18:31:02";"F";"731";"D";"357";"421";"652";"27.0";"0.152";"41.6";"314";"0.84";"1.0";"0.598";"0.653";"0.526";"0.872";"0.453";"0.395";"480";"788";"0.391"
"2015-06-10 18:31:22.000";"1433986282000";"28317001";"2015-06-10";"18:31:22";"F";"732";"D";"341";"389";"975";"27.0";"0.123";"50.4";"295";"0.84";"1.0";"0.511";"0.695";"0.442";"1.026";"0.433";"0.444";"480";"788";"0.391"
"2015-06-10 18:31:42.000";"1433986302000";"28337001";"2015-06-10";"18:31:42";"F";"733";"D";"323";"359";"1302";"27.0";"0.100";"54.7";"278";"0.84";"1.0";"0.444";"0.737";"0.382";"1.195";"0.410";"0.490";"480";"788";"0.391"
"2015-06-10 18:32:01.000";"1433986321000";"28356001";"2015-06-10";"18:32:01";"F";"734";"D";"304";"329";"1803";"27.0";"0.076";"57.6";"259";"0.84";"1.0";"0.357";"0.773";"0.304";"1.395";"0.386";"0.538";"480";"788";"0.391"
"2015-06-10 18:32:21.000";"1433986341000";"28376001";"2015-06-10";"18:32:21";"F";"735";"D";"281";"295";"2632";"27.0";"0.047";"52.0";"238";"0.84";"1.0";"0.246";"0.815";"0.208";"1.671";"0.357";"0.596";"480";"788";"0.391"
"2015-06-10 18:32:21.001";"1433986341001";"28376002";"2015-06-10";"18:32:21";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:34:22.999";"1433986462999";"28498000";"2015-06-10";"18:34:22";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:34:23.000";"1433986463000";"28498001";"2015-06-10";"18:34:23";"FO";"736";"l";"356";"669";"1";"27.0";"0.468";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"356";"669";"0.468"
"2015-06-10 18:34:42.000";"1433986482000";"28517001";"2015-06-10";"18:34:42";"F";"737";"D";"418";"551";"154";"27.0";"0.241";"15.6";"320";"0.84";"1.0";"0.576";"0.262";"0.441";"0.214";"0.625";"0.134";"356";"669";"0.468"
"2015-06-10 18:35:02.000";"1433986502000";"28537001";"2015-06-10";"18:35:02";"F";"738";"D";"420";"516";"335";"27.0";"0.186";"26.2";"307";"0.84";"1.0";"0.459";"0.332";"0.336";"0.297";"0.628";"0.186";"356";"669";"0.468"
"2015-06-10 18:35:22.000";"1433986522000";"28557001";"2015-06-10";"18:35:22";"F";"739";"D";"403";"478";"486";"27.0";"0.157";"32.0";"294";"0.84";"1.0";"0.408";"0.412";"0.298";"0.400";"0.602";"0.241";"356";"669";"0.468"
"2015-06-10 18:35:41.000";"1433986541000";"28576001";"2015-06-10";"18:35:41";"F";"740";"D";"386";"449";"652";"27.0";"0.140";"38.3";"282";"0.84";"1.0";"0.377";"0.466";"0.275";"0.490";"0.577";"0.283";"356";"669";"0.468"
"2015-06-10 18:36:01.000";"1433986561000";"28596001";"2015-06-10";"18:36:01";"F";"741";"D";"375";"421";"975";"27.0";"0.109";"44.6";"271";"0.84";"1.0";"0.307";"0.521";"0.222";"0.589";"0.561";"0.330";"356";"669";"0.468"
"2015-06-10 18:36:20.000";"1433986580000";"28615001";"2015-06-10";"18:36:20";"F";"742";"D";"360";"391";"1302";"27.0";"0.079";"43.2";"258";"0.84";"1.0";"0.233";"0.575";"0.167";"0.711";"0.538";"0.383";"356";"669";"0.468"
"2015-06-10 18:36:40.000";"1433986600000";"28635001";"2015-06-10";"18:36:40";"F";"743";"D";"344";"365";"1803";"27.0";"0.058";"43.9";"247";"0.84";"1.0";"0.178";"0.623";"0.128";"0.833";"0.514";"0.428";"356";"669";"0.468"
"2015-06-10 18:36:59.000";"1433986619000";"28654001";"2015-06-10";"18:36:59";"F";"744";"D";"324";"335";"2632";"27.0";"0.033";"36.5";"233";"0.84";"1.0";"0.108";"0.674";"0.078";"0.997";"0.484";"0.483";"356";"669";"0.468"
"2015-06-10 18:36:59.001";"1433986619001";"28654002";"2015-06-10";"18:36:59";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:39:07.998";"1433986747998";"28782999";"2015-06-10";"18:39:07";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:39:07.999";"1433986747999";"28783000";"2015-06-10";"18:39:07";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:39:08.000";"1433986748000";"28783001";"2015-06-10";"18:39:08";"FO";"746";"l";"679";"2316";"1";"27.0";"0.707";"0.3";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"679";"2316";"0.707"
"2015-06-10 18:39:27.000";"1433986767000";"28802001";"2015-06-10";"18:39:27";"F";"747";"D";"1106";"1779";"335";"27.0";"0.378";"53.2";"624";"0.84";"1.0";"0.583";"0.294";"0.329";"0.302";"0.478";"0.144";"679";"2316";"0.707"
"2015-06-10 18:39:47.000";"1433986787000";"28822001";"2015-06-10";"18:39:47";"F";"748";"D";"1009";"1545";"486";"27.0";"0.347";"70.8";"592";"0.84";"1.0";"0.562";"0.418";"0.330";"0.499";"0.436";"0.217";"679";"2316";"0.707"
"2015-06-10 18:40:06.000";"1433986806000";"28841001";"2015-06-10";"18:40:06";"F";"749";"D";"938";"1378";"652";"27.0";"0.319";"87.4";"566";"0.84";"1.0";"0.542";"0.504";"0.327";"0.681";"0.405";"0.276";"679";"2316";"0.707"
"2015-06-10 18:40:26.000";"1433986826000";"28861001";"2015-06-10";"18:40:26";"F";"750";"D";"898";"1234";"975";"27.0";"0.272";"111.4";"540";"0.84";"1.0";"0.484";"0.576";"0.291";"0.877";"0.388";"0.340";"679";"2316";"0.707"
"2015-06-10 18:40:45.000";"1433986845000";"28880001";"2015-06-10";"18:40:45";"F";"751";"D";"119";"127";"1302";"27.0";"0.063";"34.5";"112";"0.84";"1.0";"0.533";"0.991";"0.502";"17.236";"0.051";"0.886";"679";"2316";"0.707"
"2015-06-10 18:41:05.000";"1433986865000";"28900001";"2015-06-10";"18:41:05";"F";"752";"D";"87";"87";"1803";"27.0";"0.000";"0.0";"80";"0.84";"1.0";"0.000";"0.996";"0.000";"25.621";"0.038";"0.962";"679";"2316";"0.707"
"2015-06-10 18:41:24.000";"1433986884000";"28919001";"2015-06-10";"18:41:24";"F";"753";"D";"73";"73";"2632";"27.0";"0.000";"0.0";"68";"0.84";"1.0";"0.000";"0.997";"0.000";"30.726";"0.032";"0.968";"679";"2316";"0.707"
"2015-06-10 18:41:44.000";"1433986904000";"28939001";"2015-06-10";"18:41:44";"F";"754";"D";"63";"64";"3711";"27.0";"0.016";"24.9";"60";"0.84";"1.0";"0.250";"0.998";"0.238";"35.188";"0.027";"0.957";"679";"2316";"0.707"
"2015-06-10 18:41:44.001";"1433986904001";"28939002";"2015-06-10";"18:41:44";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:43:09.998";"1433986989998";"29024999";"2015-06-10";"18:43:09";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:43:09.999";"1433986989999";"29025000";"2015-06-10";"18:43:09";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:43:10.000";"1433986990000";"29025001";"2015-06-10";"18:43:10";"FO";"756";"l";"747";"2677";"1";"27.0";"0.721";"0.3";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"747";"2677";"0.721"
"2015-06-10 18:43:29.000";"1433987009000";"29044001";"2015-06-10";"18:43:29";"F";"757";"D";"863";"1709";"154";"27.0";"0.495";"32.0";"645";"0.84";"1.0";"0.795";"0.449";"0.594";"0.566";"0.322";"0.183";"747";"2677";"0.721"
"2015-06-10 18:43:48.000";"1433987028000";"29063001";"2015-06-10";"18:43:48";"F";"758";"D";"883";"1568";"335";"27.0";"0.437";"61.5";"624";"0.84";"1.0";"0.726";"0.511";"0.513";"0.707";"0.330";"0.233";"747";"2677";"0.721"
"2015-06-10 18:44:08.000";"1433987048000";"29083001";"2015-06-10";"18:44:08";"F";"759";"D";"972";"1662";"486";"27.0";"0.415";"84.7";"638";"0.84";"1.0";"0.674";"0.469";"0.442";"0.611";"0.363";"0.222";"747";"2677";"0.721"
"2015-06-10 18:44:28.000";"1433987068000";"29103001";"2015-06-10";"18:44:28";"F";"760";"D";"979";"1613";"652";"27.0";"0.393";"107.6";"631";"0.84";"1.0";"0.646";"0.491";"0.416";"0.660";"0.366";"0.241";"747";"2677";"0.721"
"2015-06-10 18:44:47.000";"1433987087000";"29122001";"2015-06-10";"18:44:47";"F";"761";"D";"906";"1379";"975";"27.0";"0.343";"140.5";"592";"0.84";"1.0";"0.601";"0.592";"0.393";"0.941";"0.338";"0.319";"747";"2677";"0.721"
"2015-06-10 18:45:07.000";"1433987107000";"29142001";"2015-06-10";"18:45:07";"F";"762";"D";"882";"1246";"1302";"27.0";"0.292";"159.7";"566";"0.84";"1.0";"0.535";"0.648";"0.343";"1.148";"0.329";"0.379";"747";"2677";"0.721"
"2015-06-10 18:45:26.000";"1433987126000";"29161001";"2015-06-10";"18:45:26";"F";"763";"D";"880";"1143";"1803";"27.0";"0.230";"174.2";"543";"0.84";"1.0";"0.438";"0.689";"0.270";"1.342";"0.329";"0.441";"747";"2677";"0.721"
"2015-06-10 18:45:46.000";"1433987146000";"29181001";"2015-06-10";"18:45:46";"F";"764";"D";"854";"1017";"2632";"27.0";"0.160";"176.9";"513";"0.84";"1.0";"0.323";"0.739";"0.194";"1.632";"0.319";"0.521";"747";"2677";"0.721"
"2015-06-10 18:45:46.001";"1433987146001";"29181002";"2015-06-10";"18:45:46";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:47:29.998";"1433987249998";"29284999";"2015-06-10";"18:47:29";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:47:29.999";"1433987249999";"29285000";"2015-06-10";"18:47:29";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:47:30.000";"1433987250000";"29285001";"2015-06-10";"18:47:30";"FO";"766";"l";"1009";"2522";"1";"27.0";"0.600";"0.3";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1009";"2522";"0.600"
"2015-06-10 18:47:48.000";"1433987268000";"29303001";"2015-06-10";"18:47:48";"F";"767";"D";"1241";"1715";"335";"27.0";"0.276";"38.8";"849";"0.84";"1.0";"0.547";"0.428";"0.374";"0.471";"0.492";"0.232";"1009";"2522";"0.600"
"2015-06-10 18:48:08.000";"1433987288000";"29323001";"2015-06-10";"18:48:08";"F";"768";"D";"1120";"1499";"486";"27.0";"0.253";"51.6";"793";"0.84";"1.0";"0.537";"0.533";"0.380";"0.682";"0.444";"0.303";"1009";"2522";"0.600"
"2015-06-10 18:48:28.000";"1433987308000";"29343001";"2015-06-10";"18:48:28";"F";"769";"D";"1017";"1334";"652";"27.0";"0.238";"65.2";"744";"0.84";"1.0";"0.537";"0.610";"0.393";"0.891";"0.403";"0.359";"1009";"2522";"0.600"
"2015-06-10 18:48:47.000";"1433987327000";"29362001";"2015-06-10";"18:48:47";"F";"770";"D";"961";"1202";"975";"27.0";"0.200";"81.9";"701";"0.84";"1.0";"0.481";"0.669";"0.351";"1.098";"0.381";"0.419";"1009";"2522";"0.600"
"2015-06-10 18:49:07.000";"1433987347000";"29382001";"2015-06-10";"18:49:07";"F";"771";"D";"918";"1106";"1302";"27.0";"0.170";"93.0";"667";"0.84";"1.0";"0.428";"0.710";"0.311";"1.280";"0.364";"0.466";"1009";"2522";"0.600"
"2015-06-10 18:49:26.000";"1433987366000";"29401001";"2015-06-10";"18:49:26";"F";"772";"D";"881";"1012";"1803";"27.0";"0.129";"97.7";"632";"0.84";"1.1";"0.345";"0.749";"0.247";"1.492";"0.349";"0.522";"1009";"2522";"0.600"
"2015-06-10 18:49:46.000";"1433987386000";"29421001";"2015-06-10";"18:49:46";"F";"773";"D";"841";"928";"2632";"27.0";"0.094";"103.9";"598";"0.84";"1.1";"0.264";"0.782";"0.188";"1.718";"0.333";"0.573";"1009";"2522";"0.600"
"2015-06-10 18:50:06.000";"1433987406000";"29441001";"2015-06-10";"18:50:06";"F";"774";"D";"793";"847";"3711";"27.0";"0.064";"99.8";"563";"0.84";"1.1";"0.190";"0.812";"0.135";"1.978";"0.314";"0.622";"1009";"2522";"0.600"
"2015-06-10 18:50:06.001";"1433987406001";"29441002";"2015-06-10";"18:50:06";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:52:07.998";"1433987527998";"29562999";"2015-06-10";"18:52:07";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:52:07.999";"1433987527999";"29563000";"2015-06-10";"18:52:07";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:52:08.000";"1433987528000";"29563001";"2015-06-10";"18:52:08";"FO";"776";"l";"1469";"2964";"1";"27.0";"0.504";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1469";"2964";"0.504"
"2015-06-10 18:52:26.000";"1433987546000";"29581001";"2015-06-10";"18:52:26";"F";"777";"D";"1336";"2026";"154";"27.0";"0.341";"22.1";"1195";"0.84";"1.0";"0.830";"0.444";"0.742";"0.463";"0.451";"0.208";"1469";"2964";"0.504"
"2015-06-10 18:52:46.000";"1433987566000";"29601001";"2015-06-10";"18:52:46";"F";"778";"D";"1206";"1800";"335";"27.0";"0.330";"46.4";"1112";"0.84";"1.0";"0.863";"0.540";"0.796";"0.647";"0.407";"0.263";"1469";"2964";"0.504"
"2015-06-10 18:53:05.000";"1433987585000";"29620001";"2015-06-10";"18:53:05";"F";"779";"D";"1226";"1765";"486";"27.0";"0.305";"62.3";"1099";"0.84";"1.0";"0.809";"0.555";"0.725";"0.679";"0.414";"0.281";"1469";"2964";"0.504"
"2015-06-10 18:53:25.000";"1433987605000";"29640001";"2015-06-10";"18:53:25";"F";"780";"D";"1097";"1472";"652";"27.0";"0.255";"69.8";"978";"0.84";"1.0";"0.759";"0.670";"0.677";"1.014";"0.370";"0.375";"1469";"2964";"0.504"
"2015-06-10 18:53:45.000";"1433987625000";"29660001";"2015-06-10";"18:53:45";"F";"781";"D";"992";"1226";"975";"27.0";"0.191";"78.2";"863";"0.84";"1.0";"0.645";"0.757";"0.561";"1.418";"0.335";"0.474";"1469";"2964";"0.504"
"2015-06-10 18:54:04.000";"1433987644000";"29679001";"2015-06-10";"18:54:04";"F";"782";"D";"949";"1101";"1302";"27.0";"0.138";"75.5";"799";"0.84";"1.0";"0.503";"0.798";"0.423";"1.692";"0.320";"0.542";"1469";"2964";"0.504"
"2015-06-10 18:54:24.000";"1433987664000";"29699001";"2015-06-10";"18:54:24";"F";"783";"D";"930";"1018";"1803";"27.0";"0.086";"65.1";"754";"0.84";"1.1";"0.333";"0.823";"0.270";"1.912";"0.314";"0.600";"1469";"2964";"0.504"
"2015-06-10 18:54:43.000";"1433987683000";"29718001";"2015-06-10";"18:54:43";"F";"784";"D";"906";"962";"2632";"27.0";"0.058";"64.1";"723";"0.84";"1.0";"0.234";"0.840";"0.187";"2.081";"0.306";"0.636";"1469";"2964";"0.504"
"2015-06-10 18:54:43.001";"1433987683001";"29718002";"2015-06-10";"18:54:43";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:56:03.999";"1433987763999";"29799000";"2015-06-10";"18:56:03";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:56:04.000";"1433987764000";"29799001";"2015-06-10";"18:56:04";"FO";"785";"l";"552";"1515";"1";"27.0";"0.636";"0.3";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"552";"1515";"0.636"
"2015-06-10 18:56:22.000";"1433987782000";"29817001";"2015-06-10";"18:56:22";"F";"786";"D";"755";"1052";"154";"27.0";"0.282";"18.2";"476";"0.84";"1.0";"0.516";"0.402";"0.325";"0.440";"0.498";"0.220";"552";"1515";"0.636"
"2015-06-10 18:56:42.000";"1433987802000";"29837001";"2015-06-10";"18:56:42";"F";"787";"D";"718";"904";"335";"27.0";"0.206";"29.0";"443";"0.84";"1.0";"0.403";"0.521";"0.249";"0.676";"0.474";"0.320";"552";"1515";"0.636"
"2015-06-10 18:57:02.000";"1433987822000";"29857001";"2015-06-10";"18:57:02";"F";"788";"D";"683";"815";"486";"27.0";"0.162";"33.1";"420";"0.84";"1.0";"0.334";"0.590";"0.205";"0.859";"0.451";"0.387";"552";"1515";"0.636"
"2015-06-10 18:57:21.000";"1433987841000";"29876001";"2015-06-10";"18:57:21";"F";"789";"D";"669";"770";"652";"27.0";"0.131";"35.9";"408";"0.84";"1.0";"0.279";"0.624";"0.170";"0.968";"0.442";"0.427";"552";"1515";"0.636"
"2015-06-10 18:57:41.000";"1433987861000";"29896001";"2015-06-10";"18:57:41";"F";"790";"D";"664";"735";"975";"26.0";"0.097";"39.7";"398";"0.84";"1.0";"0.211";"0.650";"0.126";"1.061";"0.438";"0.465";"552";"1515";"0.636"
"2015-06-10 18:58:00.000";"1433987880000";"29915001";"2015-06-10";"18:58:00";"F";"791";"D";"643";"689";"1302";"27.0";"0.067";"36.6";"384";"0.84";"1.0";"0.151";"0.683";"0.090";"1.199";"0.424";"0.509";"552";"1515";"0.636"
"2015-06-10 18:58:20.000";"1433987900000";"29935001";"2015-06-10";"18:58:20";"F";"792";"D";"617";"643";"1803";"27.0";"0.040";"30.3";"369";"0.84";"1.0";"0.095";"0.715";"0.057";"1.356";"0.407";"0.553";"552";"1515";"0.636"
"2015-06-10 18:58:40.000";"1433987920000";"29955001";"2015-06-10";"18:58:40";"F";"793";"D";"592";"604";"2632";"27.0";"0.020";"22.1";"356";"0.84";"1.0";"0.048";"0.742";"0.029";"1.508";"0.391";"0.589";"552";"1515";"0.636"
"2015-06-10 18:58:40.001";"1433987920001";"29955002";"2015-06-10";"18:58:40";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:59:57.999";"1433987997999";"30033000";"2015-06-10";"18:59:57";"SLCS";"";"Light Curve start ";""
